아파트,거래일자,법정동,도로명,층,전용면적,건축년도,거래금액,시군구명,읍면동명,건물명,경도,위도,가까운역,가까운역과의 거리
홍제삼성래미안,2019-12-31,홍제동,통일로,9,60.0,2001,60000,서대문구,홍제동,홍제삼성래미안,126.949602,37.58126327,무악재역[3호선],0.16470617443500093
제니스,2019-10-17,홍제동,홍제원길,9,59.56,2017,44000,서대문구,홍제동,제니스,126.945899,37.5898313,홍제역[3호선],0.1951011567592358
제니스,2019-11-25,홍제동,홍제원길,2,65.27,2017,43000,서대문구,홍제동,제니스,126.945899,37.5898313,홍제역[3호선],0.1951011567592358
연희자이엘라,2019-10-03,연희동,연희로5길,12,13.642,2014,16600,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-10-03,연희동,연희로5길,11,13.642,2014,16700,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-10-26,연희동,연희로5길,9,13.642,2014,16500,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-11-23,연희동,연희로5길,10,13.642,2014,16800,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-11-23,연희동,연희로5길,8,13.642,2014,16500,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-12-26,연희동,연희로5길,12,13.642,2014,17000,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희자이엘라,2019-12-30,연희동,연희로5길,7,13.642,2014,16750,서대문구,연희동,연희자이엘라,126.9257216,37.56685176,가좌역[경의중앙선],0.9771955764046074
연희파크푸르지오,2019-10-09,연희동,홍제천로,1,84.8,2018,76500,서대문구,연희동,연희파크푸르지오,126.9260307,37.57851493,가좌역[경의중앙선],1.476381272738044
연희파크푸르지오,2019-11-03,연희동,홍제천로,19,59.9835,2018,65500,서대문구,연희동,연희파크푸르지오,126.9260307,37.57851493,가좌역[경의중앙선],1.476381272738044
연희파크푸르지오,2019-11-20,연희동,홍제천로,12,59.9835,2018,45850,서대문구,연희동,연희파크푸르지오,126.9260307,37.57851493,가좌역[경의중앙선],1.476381272738044
연희파크푸르지오,2019-11-23,연희동,홍제천로,5,84.8,2018,82750,서대문구,연희동,연희파크푸르지오,126.9260307,37.57851493,가좌역[경의중앙선],1.476381272738044
나영힐빌리지,2019-10-04,홍은동,연희로37안길,4,114.85,2004,45000,서대문구,홍은동,나영힐빌리지,126.9331046,37.58594275,홍제역[3호선],1.0203558784773104
홍은동아더프라임,2019-10-30,홍은동,통일로,10,59.8736,2014,48800,서대문구,홍은동,홍은동아더프라임,126.9384314,37.59826129,녹번역[3호선],0.3734008361577291
DMC래미안e편한세상,2019-10-03,북가좌동,수색로,9,84.95,2012,96000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-05,북가좌동,수색로,2,59.97,2012,80000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-05,북가좌동,수색로,8,84.93,2012,92500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-13,북가좌동,수색로,21,84.94,2012,91500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-14,북가좌동,수색로,3,84.95,2012,94800,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-15,북가좌동,수색로,20,59.97,2012,84500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-17,북가좌동,수색로,1,84.95,2012,81500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-18,북가좌동,수색로,3,59.97,2012,82500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-19,북가좌동,수색로,4,84.95,2012,95800,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-10-28,북가좌동,수색로,3,59.97,2012,79000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-05,북가좌동,수색로,2,84.95,2012,89000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-08,북가좌동,수색로,5,84.93,2012,94000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-09,북가좌동,수색로,8,84.94,2012,93000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-09,북가좌동,수색로,24,84.92,2012,93000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-12,북가좌동,수색로,3,59.97,2012,76000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-12,북가좌동,수색로,3,84.92,2012,95000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-14,북가좌동,수색로,27,84.92,2012,97000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-15,북가좌동,수색로,6,59.97,2012,82000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-15,북가좌동,수색로,34,84.92,2012,97000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-16,북가좌동,수색로,25,84.92,2012,94800,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-16,북가좌동,수색로,17,84.95,2012,102500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-16,북가좌동,수색로,34,84.92,2012,96000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-16,북가좌동,수색로,15,84.95,2012,104800,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-18,북가좌동,수색로,2,59.97,2012,83000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-18,북가좌동,수색로,6,84.93,2012,91500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-19,북가좌동,수색로,12,84.95,2012,90000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-23,북가좌동,수색로,19,120.95,2012,125000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-25,북가좌동,수색로,6,59.97,2012,87000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-28,북가좌동,수색로,27,120.95,2012,120000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-29,북가좌동,수색로,9,84.93,2012,103000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-30,북가좌동,수색로,14,84.95,2012,102500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-11-30,북가좌동,수색로,11,84.97,2012,104000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-01,북가좌동,수색로,4,84.92,2012,95000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-03,북가좌동,수색로,13,84.94,2012,95000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-04,북가좌동,수색로,27,120.95,2012,123000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-05,북가좌동,수색로,19,84.94,2012,97500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-06,북가좌동,수색로,10,84.95,2012,106000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-06,북가좌동,수색로,12,84.94,2012,95000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-06,북가좌동,수색로,15,59.97,2012,88000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-06,북가좌동,수색로,3,153.25,2012,126500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-07,북가좌동,수색로,23,120.95,2012,123000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-07,북가좌동,수색로,10,84.95,2012,94500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-07,북가좌동,수색로,7,120.95,2012,123000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-11,북가좌동,수색로,20,84.94,2012,94500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-14,북가좌동,수색로,6,120.91,2012,115000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-14,북가좌동,수색로,16,120.95,2012,123000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-16,북가좌동,수색로,8,153.86,2012,127000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-20,북가좌동,수색로,16,153.25,2012,140000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-21,북가좌동,수색로,4,84.93,2012,94500,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
DMC래미안e편한세상,2019-12-24,북가좌동,수색로,14,153.86,2012,129000,서대문구,북가좌동,DMC래미안e편한세상,126.9065396,37.57530857,디지털미디어시티역[6호선],0.4642777947448024
우공팰리스,2019-10-13,북가좌동,수색로8길,3,84.81,2007,70000,서대문구,북가좌동,우공팰리스,126.9048828,37.57901805,디지털미디어시티역[경의중앙선],0.42163845919088416
우공팰리스,2019-11-01,북가좌동,수색로8길,5,84.81,2007,75500,서대문구,북가좌동,우공팰리스,126.9048828,37.57901805,디지털미디어시티역[경의중앙선],0.42163845919088416
디엠씨엘가,2019-10-04,남가좌동,모래내로,11,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-10-15,남가좌동,모래내로,2,13.03,2017,15500,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-10-15,남가좌동,모래내로,6,41.23,2017,42000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-10-21,남가좌동,모래내로,5,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-12,남가좌동,모래내로,11,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-15,남가좌동,모래내로,11,41.23,2017,43000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-16,남가좌동,모래내로,11,30.36,2017,31000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-17,남가좌동,모래내로,5,30.36,2017,31000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-19,남가좌동,모래내로,5,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-19,남가좌동,모래내로,8,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-21,남가좌동,모래내로,3,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-23,남가좌동,모래내로,15,30.36,2017,34000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-23,남가좌동,모래내로,6,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-23,남가좌동,모래내로,10,13.03,2017,16000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-25,남가좌동,모래내로,4,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-26,남가좌동,모래내로,13,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-11-27,남가좌동,모래내로,6,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-03,남가좌동,모래내로,9,41.23,2017,43000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-04,남가좌동,모래내로,11,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-05,남가좌동,모래내로,8,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-06,남가좌동,모래내로,5,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-07,남가좌동,모래내로,13,13.03,2017,17500,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-07,남가좌동,모래내로,10,13.03,2017,16000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-10,남가좌동,모래내로,7,30.36,2017,33000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-26,남가좌동,모래내로,8,41.23,2017,43000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-26,남가좌동,모래내로,5,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-26,남가좌동,모래내로,6,30.36,2017,32000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-30,남가좌동,모래내로,13,17.23,2017,22000,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
디엠씨엘가,2019-12-31,남가좌동,모래내로,2,13.03,2017,15500,서대문구,남가좌동,디엠씨엘가,126.9158654,37.57264947,가좌역[경의중앙선],0.4567616039485582
삼우빌라,2019-11-16,북아현동,북아현로6길,5,35.64,2002,78350,서대문구,북아현동,삼우빌라,126.956223,37.56388086,충정로역[5호선],0.7106708887909916
일진아이윌,2019-12-20,연희동,동교로,11,84.794,2005,64000,서대문구,연희동,일진아이윌,126.925284,37.56752079,가좌역[경의중앙선],0.9267364475359126
창덕에버빌,2019-12-30,남가좌동,모래내로,6,99.07,1998,48600,서대문구,남가좌동,창덕에버빌,126.9152208,37.57217951,가좌역[경의중앙선],0.3971125886790893
아현아이파크,2019-10-03,아현동,마포대로,17,59.9718,2017,109000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-12,아현동,마포대로,15,59.9718,2017,109000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-17,아현동,마포대로,2,84.9699,2017,115000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-18,아현동,마포대로,27,84.9699,2017,133000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-21,아현동,마포대로,3,59.9718,2017,106500,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-25,아현동,마포대로,21,84.9699,2017,130000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-25,아현동,마포대로,25,59.9718,2017,111000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-10-30,아현동,마포대로,10,84.9699,2017,133000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-04,아현동,마포대로,4,84.9668,2017,129500,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-04,아현동,마포대로,2,59.9718,2017,108500,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-23,아현동,마포대로,2,84.9668,2017,140000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-27,아현동,마포대로,2,59.9718,2017,109000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-27,아현동,마포대로,8,59.9718,2017,110000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-11-30,아현동,마포대로,9,84.9668,2017,130000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-12-04,아현동,마포대로,4,84.9668,2017,130000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-12-05,아현동,마포대로,7,59.9718,2017,106000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-12-08,아현동,마포대로,18,111.1083,2017,156000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-12-11,아현동,마포대로,6,111.1083,2017,160000,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
아현아이파크,2019-12-14,아현동,마포대로,2,59.9718,2017,112500,마포구,아현동,아현아이파크,126.9558221,37.55846906,아현역[2호선],0.12191254665264353
마포트라팰리스2차,2019-10-07,아현동,마포대로,21,104.89,2008,95000,마포구,아현동,마포트라팰리스2차,126.9533688,37.55491568,애오개역[5호선],0.33302249430467123
마포트라팰리스2차,2019-10-15,아현동,마포대로,22,104.89,2008,94000,마포구,아현동,마포트라팰리스2차,126.9533688,37.55491568,애오개역[5호선],0.33302249430467123
마포트라팰리스2차,2019-11-18,아현동,마포대로,7,99.56,2008,96000,마포구,아현동,마포트라팰리스2차,126.9533688,37.55491568,애오개역[5호선],0.33302249430467123
마포트라팰리스2차,2019-11-20,아현동,마포대로,4,99.56,2008,94500,마포구,아현동,마포트라팰리스2차,126.9533688,37.55491568,애오개역[5호선],0.33302249430467123
삼환나띠르빌,2019-10-21,아현동,마포대로,5,84.9,2003,86700,마포구,아현동,삼환나띠르빌,126.9522094,37.55386425,애오개역[5호선],0.4023564613091334
삼환나띠르빌,2019-11-23,아현동,마포대로,6,84.9,2003,87000,마포구,아현동,삼환나띠르빌,126.9522094,37.55386425,애오개역[5호선],0.4023564613091334
애오개아이파크,2019-10-23,아현동,굴레방로1길,7,30.01,2016,43500,마포구,아현동,애오개아이파크,126.9536358,37.55675404,아현역[2호선],0.22837170700792014
애오개아이파크,2019-11-07,아현동,굴레방로1길,8,30.01,2016,44000,마포구,아현동,애오개아이파크,126.9536358,37.55675404,아현역[2호선],0.22837170700792014
애오개아이파크,2019-11-25,아현동,굴레방로1길,3,30.01,2016,44850,마포구,아현동,애오개아이파크,126.9536358,37.55675404,아현역[2호선],0.22837170700792014
애오개아이파크,2019-12-26,아현동,굴레방로1길,7,30.01,2016,43300,마포구,아현동,애오개아이파크,126.9536358,37.55675404,아현역[2호선],0.22837170700792014
애오개아이파크,2019-12-31,아현동,굴레방로1길,2,30.01,2016,44500,마포구,아현동,애오개아이파크,126.9536358,37.55675404,아현역[2호선],0.22837170700792014
공덕파크자이,2019-10-18,공덕동,백범로,18,84.9802,2015,144500,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-11-01,공덕동,백범로,8,84.996,2015,150000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-11-03,공덕동,백범로,20,84.9027,2015,149000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-11-09,공덕동,백범로,11,84.8852,2015,148000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-11-18,공덕동,백범로,19,84.996,2015,148000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-11-28,공덕동,백범로,4,84.996,2015,143000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-12-02,공덕동,백범로,22,84.8852,2015,155000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
공덕파크자이,2019-12-12,공덕동,백범로,8,121.4551,2015,210000,마포구,공덕동,공덕파크자이,126.945299,37.54799946,대흥역[6호선],0.2625923891070755
펜트라우스,2019-10-17,신공덕동,백범로,7,152.85,2011,157500,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-10-18,신공덕동,백범로,13,152.85,2011,160000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-10-19,신공덕동,백범로,14,103.04,2011,128500,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-10-29,신공덕동,백범로,20,115.04,2011,140000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-01,신공덕동,백범로,17,115.04,2011,140000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-13,신공덕동,백범로,3,84.95,2011,114000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-14,신공덕동,백범로,8,103.04,2011,131000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-15,신공덕동,백범로,6,103.04,2011,129000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-16,신공덕동,백범로,13,152.85,2011,158000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-16,신공덕동,백범로,15,115.78,2011,149000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-19,신공덕동,백범로,8,152.85,2011,158000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-30,신공덕동,백범로,7,103.04,2011,129000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-11-30,신공덕동,백범로,2,84.95,2011,118700,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-12-06,신공덕동,백범로,6,115.08,2011,133000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-12-13,신공덕동,백범로,3,152.85,2011,158000,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
펜트라우스,2019-12-13,신공덕동,백범로,17,115.08,2011,143500,마포구,신공덕동,펜트라우스,126.9511458,37.54596081,공덕역[5호선],0.22267742154034392
